(9,3122148)

(10,5198678)

(11,11023772)

(12,21822178)

(13,34260473)

(14,50810806)

(15,71608510)

(16,100839269)

(17,142736066)

(18,203787809)

(19,303470978)

(20,432560141)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,51)

(3,316)

(4,1507)

(5,7526)

(6,37401)

(7,187120)

(8,938621)

(9,4696764)

(10,7979418)

(11,17307736)

(12,27009537)

(13,41454451)

(14,64604372)

(15,94493026)

(16,137858619)

(17,193958972)

(18,283256784)

(19,403746528)

(20,562137444)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,19)

(3,82)

(4,331)

(5,1600)

(6,7952)

(7,40094)

(8,201138)

(9,1007560)

(10,5033469)

(11,8003464)

(12,17375819)

(13,25349004)

(14,38671425)

(15,62718366)

(16,89497224)

(17,124403246)

(18,182949995)

(19,270334922)

(20,386805819)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,178)

(4,852)

(5,4082)

(6,20173)

(7,101438)

(8,507631)

(9,2536418)

(10,4055222)

(11,9021746)

(12,17439107)

(13,27399899)

(14,40864212)

(15,66620216)

(16,94110359)

(17,136437370)

(18,202989946)

(19,279701338)

(20,395632585)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,29)

(3,160)

(4,808)

(5,4132)

(6,20728)

(7,104354)

(8,521429)

(9,2607697)

(10,4230512)

(11,9369112)

(12,18407294)

(13,27070146)

(14,43906249)

(15,71004075)

(16,98337143)

(17,145227100)

(18,220893221)

(19,325623926)

(20,448454872)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,178)

(4,713)

(5,3664)

(6,18684)

(7,94518)

(8,470975)

(9,2357682)

(10,4109244)

(11,8674749)

(12,17771009)

(13,27174480)

(14,43049421)

(15,69641798)

(16,96601945)

(17,138575474)

(18,197744324)

(19,281570181)

(20,416881917)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,36)

(3,160)

(4,751)

(5,3668)

(6,18452)

(7,92831)

(8,463423)

(9,2315609)

(10,3973854)

(11,8234151)

(12,16882698)

(13,25754502)

(14,40771653)

(15,63119095)

(16,87715274)

(17,129434625)

(18,191123529)

(19,271461488)

(20,406929272)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,36)

(3,155)

(4,737)

(5,3680)

(6,17944)

(7,90750)

(8,454295)

(9,2276541)

(10,3762769)

(11,8374465)

(12,16046389)

(13,25005479)

(14,37472564)

(15,59412790)

(16,83157033)

(17,121588233)

(18,175621535)

(19,259278511)

(20,378130600)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,190)

(4,936)

(5,4746)

(6,23577)

(7,118129)

(8,587607)

(9,2938728)

(10,4805296)

(11,10320793)

(12,21364169)

(13,32208959)

(14,50590373)

(15,71335925)

(16,103560286)

(17,149504848)

(18,211506134)

(19,295474993)

(20,440230828)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,190)

(4,961)

(5,4819)

(6,24277)

(7,120632)

(8,602640)

(9,3010260)

(10,4845883)

(11,10370929)

(12,20968740)

(13,31383811)

(14,47019999)

(15,69122751)

(16,99925138)

(17,149885633)

(18,227317025)

(19,319908714)

(20,442605158)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,169)

(4,794)

(5,3733)

(6,18306)

(7,90677)

(8,454416)

(9,2269370)

(10,3611941)

(11,7671775)

(12,15275079)

(13,23166313)

(14,34828112)

(15,56420567)

(16,82466179)

(17,118391254)

(18,181012096)

(19,266724934)

(20,384103606)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,19)

(3,102)

(4,520)

(5,2698)

(6,13444)

(7,66053)

(8,331276)

(9,1651675)

(10,8241700)

(11,13543522)

(12,20287601)

(13,30863276)

(14,50259542)

(15,78383317)

(16,107083888)

(17,153224484)

(18,215148795)

(19,289691292)

(20,388643347)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,204)

(4,981)

(5,5145)

(6,25985)

(7,131138)

(8,655593)

(9,3277689)

(10,5497332)

(11,12142485)

(12,24587214)

(13,38771155)

(14,58947736)

(15,80453070)

(16,116586807)

(17,164164019)

(18,242681094)

(19,359164327)

(20,534157145)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,204)

(4,932)

(5,4523)

(6,22586)

(7,113815)

(8,566794)

(9,2831321)

(10,4478662)

(11,9669267)

(12,18844534)

(13,27834082)

(14,41699890)

(15,68981343)

(16,98774804)

(17,141075439)

(18,199635848)

(19,283401926)

(20,409151009)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,202)

(4,975)

(5,4767)

(6,23648)

(7,119052)

(8,593381)

(9,2972647)

(10,5129665)

(11,11226414)

(12,22496317)

(13,33039548)

(14,50122521)

(15,69257330)

(16,98446748)

(17,140804602)

(18,198261059)

(19,292952102)

(20,432489340)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,19)

(3,120)

(4,544)

(5,2819)

(6,14403)

(7,72665)

(8,363535)

(9,1814887)

(10,9064255)

(11,15041935)

(12,22842496)

(13,37244965)

(14,60878809)

(15,85025761)

(16,124977966)

(17,182812880)

(18,260024609)

(19,351499686)

(20,489489083)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,36)

(3,193)

(4,872)

(5,4271)

(6,21791)

(7,109725)

(8,549167)

(9,2742677)

(10,4342951)

(11,9700615)

(12,19848011)

(13,29216533)

(14,46364424)

(15,64619593)

(16,92485298)

(17,139817226)

(18,202417609)

(19,276866827)

(20,397762665)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,19)

(3,76)

(4,324)

(5,1558)

(6,7950)

(7,39987)

(8,201739)

(9,1007791)

(10,5031633)

(11,8290255)

(12,18082879)

(13,26645217)

(14,40298628)

(15,66104838)

(16,96270085)

(17,141749019)

(18,215139446)

(19,294460172)

(20,434477786)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,51)

(3,211)

(4,1073)

(5,5308)

(6,27050)

(7,135271)

(8,679445)

(9,3395185)

(10,5624418)

(11,12595263)

(12,24854268)

(13,39035799)

(14,60985828)

(15,83873720)

(16,121856330)

(17,183267072)

(18,264922162)

(19,360877741)

(20,496074492)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,16)

(3,70)

(4,306)

(5,1553)

(6,7949)

(7,39867)

(8,198398)

(9,987500)

(10,4932300)

(11,8172969)

(12,17929841)

(13,26559464)

(14,41146738)

(15,68628920)

(16,102743582)

(17,146212758)

(18,201475703)

(19,276887070)

(20,390484438)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,82)

(3,376)

(4,1883)

(5,9131)

(6,46079)

(7,229905)

(8,1150859)

(9,5751411)

(10,9280453)

(11,19822816)

(12,31303987)

(13,46145331)

(14,64052248)

(15,94096115)

(16,141354524)

(17,205577806)

(18,286609435)

(19,432348380)

(20,604862466)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,156)

(4,727)

(5,3609)

(6,18015)

(7,90366)

(8,451854)

(9,2252388)

(10,3616966)

(11,7806539)

(12,15961978)

(13,25357843)

(14,40438866)

(15,61957267)

(16,91351662)

(17,138779446)

(18,195971736)

(19,283740593)

(20,415970998)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,169)

(4,859)

(5,4399)

(6,22358)

(7,111724)

(8,558312)

(9,2787567)

(10,4525154)

(11,10067837)

(12,19857687)

(13,28773128)

(14,44244876)

(15,64196110)

(16,92881203)

(17,127940533)

(18,187557483)

(19,257865121)

(20,354796087)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,36)

(3,155)

(4,622)

(5,3279)

(6,16422)

(7,81677)

(8,409648)

(9,2050496)

(10,10240269)

(11,16117950)

(12,23596642)

(13,37240575)

(14,58714859)

(15,81543660)

(16,124379932)

(17,174741851)

(18,257885494)

(19,375618749)

(20,537966944)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,41)

(3,178)

(4,842)

(5,4132)

(6,20464)

(7,102570)

(8,510337)

(9,2543232)

(10,4415927)

(11,9522710)

(12,19265489)

(13,28662929)

(14,45794952)

(15,75541869)

(16,113095191)

(17,165656054)

(18,243252253)

(19,350990720)

(20,514566384)
-------------------------------------------------
------------ SIMULATION -------------

(1,8)

(2,61)

(3,272)

(4,1541)

(5,7937)

(6,39487)

(7,196957)

(8,980077)

(9,4898737)

(10,7780100)

(11,17083617)

(12,25902003)

(13,40629002)

(14,64226520)

(15,95697739)

(16,142576182)

(17,203465525)

(18,285558145)

(19,388602059)

(20,545364481)
-------------------------------------------------
